1	1472
2	1472
3	1433
4	1433
5	1433
6	1433
7	1433
8	1433
9	1433
10	1433
11	1433
12	1406
13	1398
14	1398
15	1398
16	1395
17	1395
18	1395
19	1395
20	1395
21	1395
22	1395
23	1389
24	1389
25	1389
26	1389
27	1389
28	1389
29	1389
30	1389
31	1389
32	1389
33	1389
34	1389
35	1389
36	1389
37	1389
38	1389
39	1389
40	1389
41	1389
42	1389
43	1389
44	1389
45	1389
46	1389
47	1384
48	1384
49	1384
50	1384
51	1382
52	1382
53	1382
54	1382
55	1382
56	1382
57	1382
58	1382
59	1382
60	1382
61	1382
62	1382
63	1382
64	1382
65	1382
66	1382
67	1382
68	1382
69	1382
70	1382
71	1382
72	1382
73	1382
74	1382
75	1382
76	1382
77	1382
78	1381
79	1381
80	1381
81	1381
82	1381
83	1381
84	1381
85	1381
86	1381
87	1381
88	1381
89	1381
90	1381
91	1381
92	1381
93	1381
94	1370
95	1370
96	1370
97	1370
98	1370
99	1370
100	1370
101	1370
102	1370
103	1370
104	1370
105	1370
106	1370
107	1370
108	1370
109	1370
110	1367
111	1367
112	1362
113	1362
114	1362
115	1362
116	1362
117	1362
118	1362
119	1362
120	1362
121	1362
122	1362
123	1362
124	1362
125	1362
126	1362
127	1362
128	1362
129	1362
130	1362
131	1362
132	1362
133	1362
134	1362
135	1362
136	1362
137	1362
138	1362
139	1362
140	1362
141	1362
142	1362
143	1362
144	1362
145	1362
146	1362
147	1362
148	1359
149	1359
150	1359
151	1359
152	1359
153	1359
154	1359
155	1359
156	1359
157	1359
158	1359
159	1358
160	1358
161	1358
162	1358
163	1358
164	1358
165	1358
166	1358
167	1358
168	1358
169	1358
170	1358
171	1358
172	1358
173	1358
174	1358
175	1358
176	1358
177	1358
178	1358
179	1358
180	1358
181	1358
182	1358
183	1358
184	1358
185	1356
186	1356
187	1356
188	1356
189	1356
190	1356
191	1356
192	1356
193	1356
194	1356
195	1356
196	1356
197	1356
198	1356
199	1356
200	1356
201	1356
202	1356
203	1356
204	1356
205	1356
206	1356
207	1356
208	1356
209	1356
210	1356
211	1356
212	1356
213	1356
214	1356
215	1356
216	1356
217	1356
218	1356
219	1356
220	1356
221	1356
222	1356
223	1356
224	1356
225	1356
226	1356
227	1356
228	1356
229	1356
230	1356
231	1356
232	1356
233	1356
234	1356
235	1356
236	1356
237	1356
238	1345
239	1345
240	1345
241	1345
242	1345
243	1345
244	1345
245	1345
246	1345
247	1345
248	1345
249	1345
250	1345
251	1345
252	1345
253	1345
254	1345
255	1345
256	1345
257	1345
258	1345
259	1345
260	1345
261	1345
262	1345
263	1345
264	1345
265	1345
266	1345
267	1345
268	1345
269	1345
270	1345
271	1345
272	1345
273	1345
274	1345
275	1345
276	1345
277	1345
278	1345
279	1345
280	1345
281	1345
282	1345
283	1345
284	1345
285	1345
286	1345
287	1345
288	1345
289	1345
290	1345
291	1345
292	1345
293	1345
294	1345
295	1345
296	1345
297	1345
298	1345
299	1345
300	1345
301	1345
302	1345
303	1345
304	1345
305	1345
306	1345
307	1345
308	1345
309	1345
310	1345
311	1345
312	1345
313	1345
314	1345
315	1345
316	1345
317	1345
318	1345
319	1345
320	1345
321	1345
322	1345
323	1345
324	1345
325	1345
326	1345
327	1345
328	1345
329	1345
330	1345
331	1345
332	1345
333	1345
334	1345
335	1345
336	1345
337	1345
338	1345
339	1345
340	1345
341	1345
342	1345
343	1345
344	1345
345	1345
346	1345
347	1345
348	1341
349	1341
350	1341
351	1341
352	1341
353	1341
354	1341
355	1341
356	1341
357	1341
358	1341
359	1341
360	1341
361	1341
362	1341
363	1341
364	1341
365	1341
366	1341
367	1341
368	1341
369	1341
370	1341
371	1341
372	1341
373	1341
374	1341
375	1341
376	1341
377	1341
378	1341
379	1341
380	1341
381	1341
382	1322
383	1322
384	1322
385	1322
386	1322
387	1322
388	1322
389	1322
390	1322
391	1322
392	1322
393	1322
394	1322
395	1322
396	1322
397	1322
398	1322
399	1322
400	1322
401	1322
402	1322
403	1322
404	1322
405	1322
406	1322
407	1322
408	1322
409	1322
410	1322
411	1322
412	1322
413	1322
414	1322
415	1322
416	1322
417	1322
418	1322
419	1322
420	1322
421	1322
422	1322
423	1322
424	1322
425	1322
426	1322
427	1322
428	1322
429	1322
430	1322
431	1322
432	1322
433	1322
434	1322
435	1322
436	1322
437	1322
438	1322
439	1322
440	1322
441	1322
442	1322
443	1322
444	1322
445	1322
446	1322
447	1322
448	1322
449	1322
450	1322
451	1322
452	1322
453	1322
454	1322
455	1322
456	1322
457	1322
458	1322
459	1322
460	1322
461	1322
462	1322
463	1322
464	1322
465	1322
466	1322
467	1322
468	1322
469	1322
470	1322
471	1322
472	1322
473	1322
474	1322
475	1322
476	1322
477	1322
478	1322
479	1322
480	1322
481	1322
482	1322
483	1322
484	1322
485	1322
486	1322
487	1322
488	1322
489	1322
490	1322
491	1322
492	1322
493	1322
494	1322
495	1322
496	1322
497	1322
498	1322
499	1322
500	1322
