1	1281
2	1255
3	1255
4	1255
5	1252
6	1252
7	1238
8	1238
9	1238
10	1238
11	1238
12	1225
13	1225
14	1225
15	1225
16	1225
17	1225
18	1225
19	1225
20	1225
21	1225
22	1225
23	1225
24	1225
25	1225
26	1225
27	1225
28	1221
29	1221
30	1221
31	1221
32	1221
33	1221
34	1193
35	1193
36	1193
37	1193
38	1193
39	1193
40	1193
41	1193
42	1193
43	1193
44	1193
45	1193
46	1193
47	1193
48	1193
49	1193
50	1193
51	1193
52	1193
53	1193
54	1193
55	1193
56	1193
57	1193
58	1193
59	1193
60	1193
61	1193
62	1193
63	1193
64	1193
65	1193
66	1193
67	1193
68	1193
69	1193
70	1193
71	1193
72	1193
73	1193
74	1193
75	1193
76	1193
77	1193
78	1193
79	1193
80	1193
81	1193
82	1193
83	1193
84	1193
85	1193
86	1193
87	1193
88	1193
89	1193
90	1193
91	1193
92	1193
93	1193
94	1193
95	1193
96	1193
97	1193
98	1193
99	1193
100	1193
101	1193
102	1193
103	1193
104	1193
105	1193
106	1193
107	1193
108	1193
109	1193
110	1193
111	1193
112	1193
113	1193
114	1193
115	1193
116	1193
117	1193
118	1193
119	1193
120	1193
121	1157
122	1157
123	1157
124	1157
125	1157
126	1157
127	1157
128	1157
129	1157
130	1157
131	1157
132	1157
133	1157
134	1157
135	1157
136	1157
137	1157
138	1157
139	1157
140	1157
141	1157
142	1157
143	1157
144	1157
145	1157
146	1157
147	1157
148	1157
149	1157
150	1157
151	1157
152	1157
153	1157
154	1157
155	1157
156	1157
157	1157
158	1157
159	1157
160	1157
161	1157
162	1157
163	1157
164	1157
165	1157
166	1157
167	1157
168	1157
169	1157
170	1157
171	1157
172	1157
173	1157
174	1157
175	1157
176	1157
177	1157
178	1157
179	1157
180	1157
181	1157
182	1157
183	1157
184	1157
185	1157
186	1157
187	1157
188	1157
189	1157
190	1157
191	1157
192	1157
193	1157
194	1157
195	1157
196	1157
197	1157
198	1157
199	1157
200	1157
201	1157
202	1157
203	1157
204	1157
205	1157
206	1157
207	1157
208	1157
209	1157
210	1157
211	1157
212	1157
213	1157
214	1157
215	1157
216	1157
217	1157
218	1157
219	1157
220	1157
221	1157
222	1157
223	1157
224	1157
225	1157
226	1157
227	1157
228	1157
229	1157
230	1157
231	1157
232	1157
233	1157
234	1157
235	1154
236	1154
237	1154
238	1154
239	1154
240	1154
241	1154
242	1154
243	1154
244	1154
245	1154
246	1154
247	1154
248	1154
249	1154
250	1154
251	1154
252	1154
253	1154
254	1154
255	1154
256	1154
257	1154
258	1154
259	1154
260	1154
261	1154
262	1154
263	1154
264	1154
265	1154
266	1154
267	1154
268	1154
269	1154
270	1154
271	1154
272	1154
273	1154
274	1154
275	1154
276	1154
277	1154
278	1154
279	1154
280	1154
281	1154
282	1154
283	1154
284	1154
285	1154
286	1154
287	1154
288	1154
289	1154
290	1154
291	1154
292	1154
293	1154
294	1154
295	1154
296	1154
297	1154
298	1154
299	1154
300	1154
301	1154
302	1154
303	1154
304	1154
305	1154
306	1154
307	1154
308	1154
309	1154
310	1154
311	1154
312	1154
313	1154
314	1154
315	1154
316	1154
317	1154
318	1154
319	1154
320	1154
321	1154
322	1154
323	1154
324	1154
325	1154
326	1154
327	1154
328	1154
329	1154
330	1154
331	1154
332	1154
333	1154
334	1154
335	1154
336	1154
337	1154
338	1154
339	1154
340	1154
341	1154
342	1154
343	1154
344	1154
345	1154
346	1154
347	1154
348	1154
349	1154
350	1154
351	1154
352	1154
353	1154
354	1154
355	1154
356	1151
357	1151
358	1151
359	1151
360	1151
361	1151
362	1151
363	1151
364	1151
365	1151
366	1151
367	1151
368	1151
369	1151
370	1151
371	1151
372	1151
373	1151
374	1151
375	1151
376	1151
377	1133
378	1133
379	1133
380	1133
381	1133
382	1133
383	1133
384	1133
385	1133
386	1133
387	1133
388	1133
389	1133
390	1133
391	1133
392	1133
393	1133
394	1133
395	1133
396	1133
397	1133
398	1133
399	1133
400	1133
401	1133
402	1133
403	1133
404	1133
405	1133
406	1133
407	1133
408	1133
409	1133
410	1133
411	1133
412	1133
413	1133
414	1133
415	1133
416	1133
417	1133
418	1133
419	1133
420	1133
421	1133
422	1133
423	1133
424	1133
425	1133
426	1133
427	1133
428	1133
429	1133
430	1133
431	1133
432	1133
433	1133
434	1133
435	1133
436	1133
437	1133
438	1133
439	1133
440	1133
441	1133
442	1133
443	1133
444	1133
445	1133
446	1133
447	1133
448	1133
449	1133
450	1133
451	1133
452	1133
453	1133
454	1133
455	1133
456	1133
457	1133
458	1133
459	1133
460	1133
461	1133
462	1133
463	1133
464	1133
465	1133
466	1133
467	1133
468	1133
469	1133
470	1133
471	1133
472	1133
473	1133
474	1133
475	1133
476	1133
477	1133
478	1133
479	1133
480	1133
481	1133
482	1133
483	1133
484	1133
485	1133
486	1133
487	1133
488	1133
489	1133
490	1133
491	1133
492	1133
493	1133
494	1133
495	1133
496	1133
497	1133
498	1133
499	1133
500	1133
