17	1670	4.28	[16, 17, 3, 9, 4, 11, 2, 7, 5, 14, 19, 13, 12, 18, 0, 8, 1, 6, 10, 15]
18	1650	4.27	[16, 8, 17, 11, 13, 9, 7, 0, 2, 5, 10, 3, 12, 1, 4, 14, 18, 15, 6, 19]
19	1673	4.31	[16, 2, 17, 8, 0, 19, 7, 11, 12, 4, 5, 3, 13, 14, 1, 10, 6, 9, 18, 15]
20	1659	4.26	[12, 0, 17, 2, 16, 9, 4, 7, 8, 1, 6, 5, 10, 13, 3, 19, 11, 14, 18, 15]
21	1659	4.18	[17, 12, 0, 4, 7, 13, 11, 1, 16, 9, 19, 8, 6, 2, 5, 3, 14, 18, 10, 15]
22	1665	4.20	[12, 2, 17, 8, 16, 19, 5, 10, 1, 11, 13, 7, 9, 4, 3, 18, 0, 6, 14, 15]
23	1662	4.23	[17, 10, 0, 1, 11, 8, 16, 12, 9, 2, 3, 4, 13, 7, 5, 14, 6, 19, 18, 15]
24	1661	4.30	[0, 5, 9, 16, 8, 13, 1, 12, 11, 10, 17, 2, 4, 7, 3, 6, 14, 18, 15, 19]
25	1682	4.21	[16, 0, 3, 9, 8, 4, 11, 12, 5, 13, 2, 7, 6, 17, 10, 1, 14, 18, 19, 15]
26	1658	4.21	[11, 0, 7, 9, 16, 10, 3, 12, 17, 2, 19, 8, 5, 4, 6, 14, 1, 18, 13, 15]
27	1663	4.25	[0, 17, 7, 11, 10, 13, 2, 12, 3, 1, 4, 16, 19, 9, 8, 5, 6, 14, 18, 15]
28	1665	4.23	[9, 13, 16, 17, 11, 2, 12, 5, 3, 8, 1, 0, 10, 18, 4, 7, 6, 19, 14, 15]
29	1690	4.18	[10, 0, 13, 12, 3, 11, 16, 17, 7, 4, 2, 9, 6, 8, 14, 5, 1, 19, 18, 15]
30	1652	4.27	[12, 16, 0, 9, 4, 2, 1, 5, 18, 10, 7, 11, 17, 8, 14, 3, 13, 15, 6, 19]
31	1665	4.18	[17, 3, 16, 12, 13, 8, 9, 0, 1, 2, 7, 18, 5, 4, 10, 11, 19, 6, 14, 15]
32	1647	4.22	[16, 0, 11, 1, 9, 5, 4, 12, 17, 2, 7, 10, 3, 8, 14, 6, 19, 18, 13, 15]
33	1665	4.22	[17, 2, 9, 5, 12, 1, 11, 4, 10, 16, 13, 0, 7, 8, 14, 3, 6, 18, 19, 15]
34	1630	4.23	[16, 0, 11, 9, 1, 17, 12, 3, 5, 8, 10, 2, 4, 7, 6, 14, 18, 13, 19, 15]
35	1656	4.26	[4, 2, 0, 1, 16, 17, 11, 7, 13, 10, 9, 8, 12, 5, 14, 3, 6, 19, 18, 15]
36	1661	4.25	[17, 3, 16, 9, 0, 5, 7, 4, 2, 11, 14, 1, 10, 8, 15, 12, 18, 13, 6, 19]
37	1620	4.24	[16, 1, 17, 8, 12, 0, 11, 9, 7, 4, 14, 3, 2, 15, 5, 6, 10, 19, 18, 13]
38	1609	4.28	[0, 12, 16, 9, 17, 5, 11, 2, 8, 3, 7, 10, 6, 4, 1, 14, 13, 19, 18, 15]
39	1669	4.73	[17, 5, 10, 9, 2, 16, 0, 1, 3, 4, 12, 18, 6, 13, 11, 8, 7, 19, 14, 15]
40	1665	4.80	[17, 0, 8, 16, 3, 5, 6, 10, 4, 7, 11, 2, 13, 12, 18, 19, 9, 1, 14, 15]
41	1649	4.70	[12, 16, 2, 9, 17, 18, 4, 1, 0, 8, 11, 3, 5, 10, 7, 14, 15, 6, 19, 13]
42	1662	4.63	[9, 16, 17, 12, 2, 5, 10, 0, 7, 3, 8, 6, 1, 4, 11, 14, 18, 19, 15, 13]
43	1613	4.42	[16, 0, 7, 9, 10, 2, 12, 11, 17, 4, 5, 3, 8, 1, 6, 14, 18, 13, 19, 15]
44	1657	4.25	[16, 11, 12, 17, 4, 7, 0, 2, 9, 1, 15, 8, 18, 3, 5, 10, 13, 14, 6, 19]
45	1615	4.30	[16, 0, 17, 9, 2, 5, 7, 8, 11, 19, 12, 3, 4, 1, 6, 14, 18, 10, 15, 13]
46	1661	4.27	[11, 12, 17, 4, 10, 9, 16, 15, 7, 1, 8, 14, 3, 2, 0, 18, 5, 6, 19, 13]
47	1701	4.28	[9, 7, 16, 19, 0, 3, 18, 4, 11, 1, 12, 17, 10, 5, 8, 13, 2, 14, 15, 6]
48	1659	4.29	[16, 5, 8, 9, 4, 2, 17, 10, 13, 11, 3, 0, 1, 12, 19, 7, 6, 14, 18, 15]
49	1674	4.23	[0, 12, 9, 7, 17, 4, 3, 16, 11, 1, 18, 5, 13, 8, 2, 14, 10, 6, 19, 15]
50	1640	4.23	[16, 17, 12, 0, 8, 9, 10, 14, 13, 5, 1, 11, 4, 3, 2, 7, 6, 19, 18, 15]
51	1684	4.43	[16, 17, 7, 0, 5, 13, 11, 1, 8, 2, 9, 12, 19, 18, 4, 6, 10, 3, 14, 15]
52	1697	4.34	[9, 16, 12, 19, 0, 8, 17, 4, 2, 5, 14, 1, 10, 18, 7, 11, 3, 15, 13, 6]
53	1688	4.25	[4, 16, 12, 9, 0, 11, 17, 7, 2, 3, 1, 18, 10, 13, 8, 5, 6, 14, 19, 15]
54	1648	4.26	[17, 16, 9, 12, 5, 7, 3, 11, 4, 10, 2, 14, 1, 18, 0, 8, 15, 6, 19, 13]
55	1657	4.26	[16, 17, 1, 0, 8, 4, 7, 10, 9, 5, 11, 14, 2, 12, 19, 6, 3, 18, 13, 15]
56	1643	4.26	[17, 0, 16, 7, 13, 1, 11, 5, 9, 8, 14, 2, 3, 4, 12, 10, 6, 18, 19, 15]
57	1649	4.28	[0, 17, 16, 12, 8, 6, 1, 11, 4, 7, 10, 9, 2, 5, 13, 14, 3, 15, 19, 18]
58	1673	4.23	[16, 12, 2, 1, 9, 7, 17, 8, 3, 4, 5, 11, 14, 10, 0, 6, 13, 19, 18, 15]
59	1659	4.24	[16, 7, 11, 9, 2, 0, 12, 17, 4, 13, 6, 10, 1, 5, 19, 3, 8, 14, 18, 15]
60	1639	4.28	[0, 16, 3, 17, 9, 4, 11, 5, 2, 1, 7, 12, 19, 10, 8, 6, 14, 18, 13, 15]
61	1659	4.25	[0, 16, 17, 10, 8, 4, 9, 11, 13, 7, 12, 19, 1, 5, 2, 3, 6, 14, 18, 15]
62	1649	4.36	[1, 4, 9, 0, 16, 5, 3, 12, 17, 10, 8, 13, 2, 7, 11, 14, 6, 19, 18, 15]
63	1673	4.29	[16, 13, 17, 9, 11, 14, 4, 0, 8, 12, 3, 7, 10, 1, 15, 5, 2, 6, 19, 18]
64	1681	4.31	[12, 9, 11, 0, 7, 2, 16, 3, 17, 10, 15, 4, 5, 19, 14, 1, 8, 18, 6, 13]
65	1660	4.24	[12, 0, 18, 8, 17, 2, 9, 16, 19, 5, 11, 3, 7, 4, 13, 6, 14, 1, 10, 15]
66	1660	4.25	[0, 16, 17, 7, 11, 13, 9, 14, 8, 2, 12, 4, 10, 1, 5, 6, 19, 3, 18, 15]
67	1665	4.22	[17, 9, 16, 1, 5, 3, 8, 18, 2, 7, 10, 13, 12, 19, 4, 11, 0, 6, 14, 15]
68	1688	4.22	[7, 8, 12, 9, 0, 16, 4, 17, 13, 5, 10, 11, 3, 14, 6, 19, 2, 18, 1, 15]
69	1650	4.27	[16, 0, 1, 17, 8, 5, 4, 2, 12, 9, 14, 10, 3, 15, 11, 13, 7, 18, 6, 19]
70	1671	4.34	[0, 16, 2, 12, 13, 17, 6, 5, 9, 8, 4, 3, 11, 18, 7, 1, 19, 14, 10, 15]
71	1659	4.33	[16, 1, 5, 9, 4, 7, 3, 17, 8, 2, 0, 10, 18, 11, 13, 12, 14, 15, 6, 19]
72	1659	4.24	[17, 2, 1, 12, 9, 3, 16, 13, 5, 10, 11, 0, 7, 4, 8, 19, 6, 14, 18, 15]
73	1624	4.27	[17, 0, 2, 12, 16, 4, 11, 5, 3, 7, 10, 9, 1, 8, 6, 14, 18, 13, 19, 15]
74	1682	4.27	[17, 0, 2, 9, 16, 8, 18, 5, 10, 12, 7, 4, 14, 11, 1, 3, 6, 19, 13, 15]
75	1665	4.29	[0, 17, 11, 3, 9, 1, 8, 16, 4, 5, 13, 12, 10, 7, 6, 19, 18, 2, 14, 15]
76	1631	4.25	[16, 2, 12, 17, 8, 4, 0, 1, 9, 11, 18, 5, 6, 10, 7, 3, 14, 19, 13, 15]
77	1685	4.33	[16, 7, 3, 9, 8, 2, 4, 17, 11, 12, 19, 18, 0, 5, 6, 10, 13, 1, 14, 15]
78	1709	4.32	[5, 9, 11, 16, 3, 10, 12, 1, 7, 13, 8, 2, 17, 19, 14, 4, 0, 18, 6, 15]
79	1667	4.25	[12, 16, 17, 9, 8, 2, 11, 3, 7, 1, 13, 5, 10, 14, 4, 0, 6, 19, 18, 15]
80	1626	4.36	[16, 0, 17, 11, 5, 9, 12, 10, 4, 3, 2, 7, 8, 1, 14, 18, 15, 6, 19, 13]
81	1638	4.39	[9, 17, 16, 1, 0, 4, 12, 13, 7, 2, 6, 3, 8, 11, 5, 14, 10, 18, 15, 19]
82	1665	4.25	[17, 0, 8, 9, 16, 18, 3, 11, 1, 5, 2, 10, 13, 12, 7, 19, 4, 6, 14, 15]
83	1643	4.25	[16, 17, 9, 7, 4, 12, 19, 2, 0, 1, 11, 5, 10, 6, 8, 3, 14, 13, 18, 15]
84	1665	4.24	[0, 17, 9, 5, 8, 2, 7, 1, 16, 10, 18, 13, 3, 12, 11, 19, 4, 6, 14, 15]
85	1691	4.25	[17, 3, 8, 0, 9, 16, 14, 13, 1, 12, 4, 7, 11, 2, 10, 6, 5, 19, 18, 15]
86	1665	4.26	[17, 0, 3, 2, 5, 16, 4, 1, 8, 12, 9, 13, 7, 19, 11, 10, 18, 6, 14, 15]
87	1653	4.45	[0, 16, 7, 1, 2, 12, 17, 11, 9, 5, 10, 14, 4, 8, 3, 15, 18, 6, 13, 19]
88	1683	4.25	[1, 10, 16, 8, 0, 12, 9, 4, 5, 14, 13, 3, 2, 17, 11, 7, 19, 6, 18, 15]
89	1645	4.34	[16, 0, 17, 9, 11, 8, 12, 1, 4, 5, 18, 3, 2, 6, 10, 7, 14, 13, 19, 15]
90	1655	4.24	[12, 16, 17, 13, 11, 9, 8, 7, 18, 0, 3, 2, 1, 5, 10, 4, 14, 15, 6, 19]
91	1667	4.20	[17, 12, 0, 18, 8, 1, 10, 3, 4, 16, 9, 13, 7, 11, 19, 2, 5, 6, 14, 15]
92	1692	4.25	[17, 5, 3, 11, 4, 19, 2, 12, 16, 7, 1, 0, 10, 9, 6, 13, 8, 14, 18, 15]
93	1650	4.19	[17, 0, 11, 8, 5, 9, 2, 16, 18, 3, 14, 4, 12, 13, 7, 10, 1, 15, 6, 19]
94	1665	4.33	[16, 4, 1, 3, 2, 11, 0, 12, 17, 9, 8, 7, 13, 18, 10, 19, 5, 6, 14, 15]
95	1640	4.24	[16, 17, 8, 1, 0, 9, 5, 10, 4, 12, 2, 13, 3, 7, 11, 14, 6, 19, 18, 15]
96	1665	4.24	[16, 1, 9, 13, 11, 17, 8, 18, 0, 12, 2, 7, 4, 5, 3, 10, 6, 19, 14, 15]
97	1659	4.18	[12, 8, 17, 11, 5, 10, 16, 2, 9, 3, 4, 0, 7, 13, 6, 1, 19, 14, 18, 15]
98	1659	4.27	[1, 2, 9, 12, 17, 10, 0, 13, 3, 11, 5, 8, 16, 4, 19, 7, 6, 14, 18, 15]
99	1665	4.22	[16, 0, 5, 12, 8, 2, 1, 19, 17, 4, 9, 7, 10, 13, 18, 6, 3, 11, 14, 15]
